﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4298,,,,,,我的,e,,,1,66,146,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5049,,,,,,他,i,,,1,67,147,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5789,,,,,,冒失,i,,,1,68,148,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.4841,,,,,,刻薄,i,,,1,69,149,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5111,,,,,,下贱,i,,,1,70,150,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4517,,,,,,公正,e,,,1,71,151,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4278,,,,,,我,e,,,1,72,152,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5671,,,,,,愚蠢,i,,,1,73,153,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.4338,,,,,,我,e,,,1,74,154,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.5204,,,,,,其他,i,,,1,75,155,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.589,,,,,,聪明,e,,,1,76,156,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,i,1,0.4505,,,,,,轻率,i,,,1,77,157,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5314,,,,,,崇高,e,,,1,78,158,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,e,1,0.5352,,,,,,乐观,e,,,1,79,159,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,俺,i,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.6996,i,1,1.0904,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,我,i,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.4273,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,他的,e,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.4574,0,2,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,我的,i,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.4906,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,其他,e,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.6665,0,4,4,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,他,e,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.5604,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,他们,e,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.5106,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,自己,i,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.4057,0,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,我们,i,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.4648,0,8,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,他人,e,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.4737,0,9,9,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.5964,,0,0,0,0,46,1,野蛮,i,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,1,1,58,1,他人,e,0.7218,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,2,2,13,1,杰出,e,0.5122,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,3,3,27,1,热情,e,0.4978,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,4,4,62,1,我们,i,0.5841,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,5,5,19,1,机智,e,0.6037,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,6,6,30,1,卑鄙,i,0.5029,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,7,7,16,1,正直,e,0.4766,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,8,8,0,1,我,i,0.6082,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,9,9,9,1,其他,e,0.5841,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,10,10,71,1,我的,i,0.4876,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,11,11,4,1,俺,i,0.6304,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,12,12,78,1,他人,e,0.4338,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,13,13,67,1,他的,e,0.4551,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,14,14,42,1,凶狠,i,0.5668,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,15,15,39,1,冒失,i,0.6808,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,16,16,2,1,我们,i,0.4672,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,17,17,5,1,他,e,0.5959,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,18,18,38,1,鲁莽,i,0.6122,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,19,19,70,1,我,i,0.4007,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,20,20,8,1,他人,e,0.4011,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,21,21,14,1,乐观,e,0.3763,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,22,22,6,1,他们,e,0.576,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,23,23,48,1,轻率,i,0.5415,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,24,24,66,1,他们,e,1.1005,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,25,25,65,1,他,e,0.6423,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,26,26,28,1,活泼,e,0.628,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,27,27,79,1,其他,e,0.5764,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,28,28,56,1,他们,e,0.4787,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,29,29,36,1,自卑,i,0.9474,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,30,30,53,1,自己,i,0.4925,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,31,31,61,1,我的,i,0.5469,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,32,32,10,1,优秀,e,0.4971,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,33,33,63,1,自己,i,0.4806,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,34,34,1,1,我的,i,0.9416,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,35,35,35,1,消极,i,0.7635,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,36,36,55,1,他,e,0.608,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,37,37,72,1,我们,i,0.6627,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,38,38,18,1,勤奋,e,0.7245,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,39,39,41,1,散漫,i,0.7132,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,40,40,3,1,自己,i,0.503,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,41,41,34,1,悲观,i,0.656,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,42,42,15,1,诚实,e,0.5024,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,43,43,32,1,愚蠢,i,0.5891,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,44,44,69,1,其他,e,0.6005,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,45,45,60,1,我,i,0.4705,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,46,46,31,1,虚伪,i,0.5918,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,47,47,24,1,朴实,e,0.7804,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,48,48,76,1,他们,e,0.6055,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,49,49,74,1,俺,i,0.7684,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,50,50,49,1,下贱,i,0.5836,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,51,51,11,1,崇高,e,0.7199,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,52,52,73,1,自己,i,0.7338,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,53,53,50,1,我,i,0.6015,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,54,54,37,1,傲慢,i,1.2094,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,55,55,47,1,固执,i,0.6782,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,56,56,51,1,我的,i,0.5679,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,57,57,59,1,其他,e,0.7842,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,58,58,64,1,俺,i,0.6213,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,59,59,33,1,刻薄,i,0.4998,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,60,60,45,1,猖狂,i,0.5005,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,61,61,26,1,冷静,e,0.4381,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,62,62,22,1,无私,e,0.7716,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,63,63,29,1,诚恳,e,0.5976,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,64,64,77,1,他的,e,0.3689,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,65,65,68,1,他人,e,0.4115,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,66,66,12,1,聪明,e,0.14,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,67,67,7,1,他的,e,0.5796,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,68,68,43,1,自私,i,1.2074,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-13_20h38.21.943,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,69,69,44,1,暴躁,i,0.9516,,,,,,,,,,,,
