﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_t1.rt,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,i,1,,,,,,其他,i,0.56,,,1,65,145,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,i,1,,,,,,他,i,0.5311,,,1,66,146,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,i,1,,,,,,他们,i,0.4133,,,1,67,147,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,e,1,,,,,,朴实,e,0.5698,,,1,68,148,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,e,1,,,,,,细腻,e,0.5086,,,1,69,149,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,e,1,,,,,,勤奋,e,0.4389,,,1,70,150,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,e,1,,,,,,我们,e,0.3896,,,1,71,151,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,e,1,,,,,,俺,e,0.5561,,,1,72,152,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,i,1,,,,,,固执,i,0.4599,,,1,73,153,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,i,1,,,,,,他的,i,0.5492,,,1,74,154,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,e,0,,,,,,自私,i,0.9446,,,1,75,155,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,i,1,,,,,,愚蠢,i,0.4994,,,1,76,156,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,i,1,,,,,,凶狠,i,0.4591,,,1,77,157,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,e,1,,,,,,勇敢,e,0.6602,,,1,78,158,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,i,1,,,,,,他的,i,0.6391,,,1,79,159,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,俺,i,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.0764,i,1,0.6587,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他,e,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.4934,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,我,i,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.3668,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,我们,i,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.5342,0,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,其他,e,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.5131,0,4,4,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他人,e,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.4701,0,5,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他的,e,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.4789,0,6,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,自己,i,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.472,0,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,我的,i,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0.4505,0,8,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他们,e,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.5155,0,9,9,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.9985,,0,0,0,0,40,1,执拗,i,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,1,1,56,1,他们,e,0.8274,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,2,2,71,1,我的,i,0.6053,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,3,3,66,1,他们,e,0.718,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,4,4,8,1,他人,e,0.5053,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,5,5,10,1,优秀,e,0.7699,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,6,6,33,1,刻薄,i,1.0003,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,7,7,23,1,公正,e,0.7834,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,8,8,21,1,稳重,e,1.0252,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,9,9,28,1,活泼,e,0.5908,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,10,10,63,1,自己,i,0.5718,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,11,11,3,1,自己,i,0.4057,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,12,12,43,1,自私,i,1.0844,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,13,13,18,1,勤奋,e,1.097,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,14,14,19,1,机智,e,0.5783,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,15,15,77,1,他的,e,1.2198,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,16,16,0,1,我,i,0.445,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,17,17,51,1,我的,i,0.3335,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,18,18,36,1,自卑,i,0.7105,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,19,19,35,1,消极,i,0.4419,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,20,20,17,1,勇敢,e,0.6126,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,21,21,58,1,他人,e,0.4698,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,22,22,59,1,其他,e,0.7746,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,23,23,4,1,俺,i,0.6958,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,24,24,12,1,聪明,e,1.1116,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,25,25,50,1,我,i,0.7369,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,26,26,11,1,崇高,e,0.6911,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,27,27,49,1,下贱,i,0.8621,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,28,28,24,1,朴实,e,0.6952,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,29,29,62,1,我们,i,1.3846,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,30,30,48,1,轻率,i,0.6336,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,31,31,15,1,诚实,e,0.6053,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,32,32,32,1,愚蠢,i,0.9407,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,33,33,38,1,鲁莽,i,0.4658,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,34,34,79,1,其他,e,1.0987,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,35,35,70,1,我,i,0.4934,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,36,36,7,1,他的,e,0.4831,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,37,37,67,1,他的,e,0.6605,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,38,38,14,1,乐观,e,1.313,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,39,39,2,1,我们,i,0.7063,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,40,40,6,1,他们,e,0.5322,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,41,41,76,1,他们,e,0.4045,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,42,42,52,1,我们,i,0.6186,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,43,43,27,1,热情,e,0.7718,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,44,44,9,1,其他,e,0.7159,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,45,45,1,1,我的,i,0.3836,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,46,46,60,1,我,i,0.5448,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,47,47,68,1,他人,e,0.5797,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,48,48,45,1,猖狂,i,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,49,49,25,1,细腻,e,0.9808,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,50,50,16,1,正直,e,1.0605,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,51,51,65,1,他,e,0.8834,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,52,52,34,1,悲观,i,0.7327,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,53,53,39,1,冒失,i,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,54,54,72,1,我们,i,0.6048,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,55,55,29,1,诚恳,e,0.5993,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,56,56,20,1,认真,e,0.9117,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,57,57,30,1,卑鄙,i,0.57,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,58,58,46,1,野蛮,i,0.7862,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,59,59,44,1,暴躁,i,0.4737,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,60,60,26,1,冷静,e,0.8719,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,61,61,69,1,其他,e,0.8411,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,62,62,22,1,无私,e,0.5356,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,63,63,64,1,俺,i,0.4798,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,64,64,75,1,他,e,0.5966,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,65,65,78,1,他人,e,0.6541,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,66,66,55,1,他,e,0.4032,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,67,67,41,1,散漫,i,0.712,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_15h43.15.834,IAT(Formal),2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,68,68,5,1,他,e,0.5418,,,,,,,,,,,,
