"X.Instruction1.keys","Instruction1.rt","Instruction2.keys","Instruction2.rt","key_resp_iso.keys","key_resp_iso.corr","key_resp_iso.rt","Practice_01.thisRepN","Practice_01.thisTrialN","Practice_01.thisN","Practice_01.thisIndex","Practice_01.ran","Words","ans","participant","session","date","expName","psychopyVersion","OS","frameRate","key_resp_3.keys","key_resp_3.rt","key_resp_ipn.keys","key_resp_ipn.corr","key_resp_ipn.rt","Practice_02.thisRepN","Practice_02.thisTrialN","Practice_02.thisN","Practice_02.thisIndex","Practice_02.ran","Words_ipn","ans_ipn","key_resp_4.keys","key_resp_4.rt","key_resp_t1.keys","key_resp_t1.corr","key_resp_t1.rt","Practice_T1.thisRepN","Practice_T1.thisTrialN","Practice_T1.thisN","Practice_T1.thisIndex","Practice_T1.ran","Words_t1","ans_t1","key_resp_5.keys","key_resp_5.rt","Formal_T1.thisRepN","Formal_T1.thisTrialN","Formal_T1.thisN","Formal_T1.thisIndex","Formal_T1.ran","key_resp_6.keys","key_resp_6.rt","key_resp_iso_reverse.keys","key_resp_iso_reverse.corr","key_resp_iso_reverse.rt","Practice_iso_Reverse.thisRepN","Practice_iso_Reverse.thisTrialN","Practice_iso_Reverse.thisN","Practice_iso_Reverse.thisIndex","Practice_iso_Reverse.ran","key_resp_7.keys","key_resp_7.rt","key_resp_t2_Practice.keys","key_resp_t2_Practice.corr","Practice_t2_Reverse.thisRepN","Practice_t2_Reverse.thisTrialN","Practice_t2_Reverse.thisN","Practice_t2_Reverse.thisIndex","Practice_t2_Reverse.ran","Words_t2","ans_t2","key_resp_t2_Practice.rt","key_resp_8.keys","key_resp_8.rt","key_resp_t2.keys","key_resp_t2.corr","key_resp_t2.rt","Formal_t2_reverse.thisRepN","Formal_t2_reverse.thisTrialN","Formal_t2_reverse.thisN","Formal_t2_reverse.thisIndex","Formal_t2_reverse.ran","key_instruct.keys","key_instruct.rt","Subject"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5047,0,46,46,20,1,"认真","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5751,0,47,47,74,1,"俺","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6008,0,48,48,77,1,"他的","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5747,0,49,49,30,1,"卑鄙","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5506,0,50,50,78,1,"他人","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6014,0,51,51,49,1,"下贱","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5032,0,52,52,37,1,"傲慢","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4635,0,53,53,39,1,"冒失","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.522,0,54,54,3,1,"自己","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.9978,0,55,55,43,1,"自私","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5717,0,56,56,68,1,"他人","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4812,0,57,57,9,1,"其他","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5272,0,58,58,2,1,"我们","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.465,0,59,59,50,1,"我","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4879,0,60,60,44,1,"暴躁","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5762,0,61,61,41,1,"散漫","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4553,0,62,62,38,1,"鲁莽","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.521,0,63,63,27,1,"热情","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.582,0,64,64,73,1,"自己","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5336,0,65,65,55,1,"他","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5642,0,66,66,59,1,"其他","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5686,0,67,67,33,1,"刻薄","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",0,0.4613,0,68,68,14,1,"乐观","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5051,0,69,69,11,1,"崇高","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.6267,0,70,70,54,1,"俺","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5312,0,71,71,56,1,"他们","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.559,0,72,72,7,1,"他的","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5975,0,73,73,47,1,"固执","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5922,0,74,74,29,1,"诚恳","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5575,0,75,75,28,1,"活泼","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5064,0,76,76,51,1,"我的","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5591,0,77,77,15,1,"诚实","e","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5272,0,78,78,75,1,"他","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5983,0,79,79,34,1,"悲观","i","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,1.3444,NA,NA,NA,NA,NA,"热情","e","space",10.5228,0,0,0,27,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.577,NA,NA,NA,NA,NA,"俺","e","",NA,0,1,1,54,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5309,NA,NA,NA,NA,NA,"悲观","i","",NA,0,2,2,34,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5257,NA,NA,NA,NA,NA,"诚实","e","",NA,0,3,3,15,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4764,NA,NA,NA,NA,NA,"他们","i","",NA,0,4,4,6,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.469,NA,NA,NA,NA,NA,"自己","e","",NA,0,5,5,3,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5055,NA,NA,NA,NA,NA,"聪明","e","",NA,0,6,6,12,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4769,NA,NA,NA,NA,NA,"我","e","",NA,0,7,7,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.447,NA,NA,NA,NA,NA,"活泼","e","",NA,0,8,8,28,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4446,NA,NA,NA,NA,NA,"我","e","",NA,0,9,9,60,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5404,NA,NA,NA,NA,NA,"野蛮","i","",NA,0,10,10,46,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.482,NA,NA,NA,NA,NA,"乐观","e","",NA,0,11,11,14,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5633,NA,NA,NA,NA,NA,"固执","i","",NA,0,12,12,47,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5229,NA,NA,NA,NA,NA,"诚恳","e","",NA,0,13,13,29,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5202,NA,NA,NA,NA,NA,"愚蠢","i","",NA,0,14,14,32,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4643,NA,NA,NA,NA,NA,"散漫","i","",NA,0,15,15,41,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
