﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_iso_reverse.rt,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5341,,,,,,固执,i,,,0,51,51,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6008,,,,,,他的,i,,,0,52,52,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.9005,,,,,,傲慢,i,,,0,53,53,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6336,,,,,,他,i,,,0,54,54,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.6835,,,,,,稳重,e,,,0,55,55,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5837,,,,,,勇敢,e,,,0,56,56,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6837,,,,,,他们,i,,,0,57,57,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.7531,,,,,,崇高,e,,,0,58,58,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5834,,,,,,他人,i,,,0,59,59,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5504,,,,,,我的,e,,,0,60,60,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.6498,,,,,,勤奋,e,,,0,61,61,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.684,,,,,,自卑,i,,,0,62,62,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5504,,,,,,悲观,i,,,0,63,63,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5347,,,,,,猖狂,i,,,0,64,64,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5005,,,,,,其他,i,,,0,65,65,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.573,,,,,,暴躁,i,,,0,66,66,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.6892,,,,,,我,e,,,0,67,67,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4842,,,,,,我,e,,,0,68,68,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.6666,,,,,,细腻,e,,,0,69,69,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4017,,,,,,自己,e,,,0,70,70,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4364,,,,,,我们,e,,,0,71,71,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5502,,,,,,他,i,,,0,72,72,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5502,,,,,,聪明,e,,,0,73,73,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4004,,,,,,我们,e,,,0,74,74,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5504,,,,,,公正,e,,,0,75,75,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5693,,,,,,执拗,i,,,0,76,76,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5667,,,,,,认真,e,,,0,77,77,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4034,,,,,,我的,e,,,0,78,78,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5171,,,,,,机智,e,,,0,79,79,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5185,,,,,,我们,e,,,1,0,80,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.3724,,,,,,我的,e,,,1,1,81,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5331,,,,,,诚恳,e,,,1,2,82,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.8003,,,,,,自卑,i,,,1,3,83,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6167,,,,,,鲁莽,i,,,1,4,84,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4689,,,,,,我,e,,,1,5,85,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.3829,,,,,,我的,e,,,1,6,86,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.3697,,,,,,我的,e,,,1,7,87,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.55,,,,,,他们,i,,,1,8,88,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.8029,,,,,,执拗,i,,,1,9,89,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.4836,,,,,,其他,i,,,1,10,90,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5667,,,,,,活泼,e,,,1,11,91,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5004,,,,,,正直,e,,,1,12,92,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5668,,,,,,崇高,e,,,1,13,93,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.3836,,,,,,公正,e,,,1,14,94,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5174,,,,,,认真,e,,,1,15,95,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4019,,,,,,自己,e,,,1,16,96,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.55,,,,,,无私,e,,,1,17,97,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5176,,,,,,他,i,,,1,18,98,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.4338,,,,,,他人,i,,,1,19,99,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.4329,,,,,,他,i,,,1,20,100,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.6174,,,,,,自己,e,,,1,21,101,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.52,,,,,,其他,i,,,1,22,102,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5673,,,,,,他的,i,,,1,23,103,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.6004,,,,,,细腻,e,,,1,24,104,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5827,,,,,,下贱,i,,,1,25,105,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5337,,,,,,杰出,e,,,1,26,106,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5667,,,,,,他人,i,,,1,27,107,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,0,0.5502,,,,,,悲观,i,,,1,28,108,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5999,,,,,,俺,e,,,1,29,109,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,1.1832,,,,,,凶狠,i,,,1,30,110,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5546,,,,,,猖狂,i,,,1,31,111,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5002,,,,,,诚实,e,,,1,32,112,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.8345,,,,,,自私,i,,,1,33,113,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.8502,,,,,,轻率,i,,,1,34,114,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5503,,,,,,我,e,,,1,35,115,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5678,,,,,,俺,e,,,1,36,116,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.7834,,,,,,他,i,,,1,37,117,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.6005,,,,,,勤奋,e,,,1,38,118,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.8169,,,,,,暴躁,i,,,1,39,119,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6503,,,,,,冒失,i,,,1,40,120,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.5199,,,,,,他人,i,,,1,41,121,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.6842,,,,,,自己,e,,,1,42,122,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.6174,,,,,,聪明,e,,,1,43,123,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6733,,,,,,消极,i,,,1,44,124,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6167,,,,,,他的,i,,,1,45,125,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.7507,,,,,,乐观,e,,,1,46,126,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5377,,,,,,俺,e,,,1,47,127,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6006,,,,,,愚蠢,i,,,1,48,128,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5232,,,,,,我,e,,,1,49,129,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6336,,,,,,散漫,i,,,1,50,130,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6191,,,,,,其他,i,,,1,51,131,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4378,,,,,,我们,e,,,1,52,132,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.7175,,,,,,他们,i,,,1,53,133,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.7509,,,,,,我的,e,,,1,54,134,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.3841,,,,,,自己,e,,,1,55,135,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6004,,,,,,傲慢,i,,,1,56,136,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5507,,,,,,俺,e,,,1,57,137,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.417,,,,,,优秀,e,,,1,58,138,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.3337,,,,,,机智,e,,,1,59,139,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.6335,,,,,,他的,i,,,1,60,140,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.5506,,,,,,勇敢,e,,,1,61,141,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4173,,,,,,我,e,,,1,62,142,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,e,1,0.4005,,,,,,热情,e,,,1,63,143,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-03_16h40.48.041,IAT(Formal),2021.2.3,Win32,59.87665409,,,,,,,,,,,,,,,,i,1,0.4865,,,,,,其他,i,,,1,64,144,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
