﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.0186,,,,,,轻率,i,,,0,49,49,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6401,,,,,,自私,i,,,0,50,50,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6506,,,,,,猖狂,i,,,0,51,51,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6841,,,,,,他们,i,,,0,52,52,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,1.0447,,,,,,热情,e,,,0,53,53,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.7719,,,,,,我,e,,,0,54,54,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,冒失,i,,,0,55,55,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.6254,,,,,,我,e,,,0,56,56,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6519,,,,,,刻薄,i,,,0,57,57,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.384,,,,,,野蛮,i,,,0,58,58,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,1.1823,,,,,,散漫,i,,,0,59,59,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5442,,,,,,他,i,,,0,60,60,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5782,,,,,,自卑,i,,,0,61,61,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5624,,,,,,执拗,i,,,0,62,62,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5305,,,,,,他,i,,,0,63,63,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6949,,,,,,傲慢,i,,,0,64,64,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.6475,,,,,,公正,e,,,0,65,65,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,1.2479,,,,,,我的,e,,,0,66,66,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,他,i,,,0,67,67,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,0.6968,,,,,,消极,i,,,0,68,68,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5894,,,,,,他的,i,,,0,69,69,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5539,,,,,,他人,i,,,0,70,70,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,1.2644,,,,,,无私,e,,,0,71,71,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,1.1012,,,,,,凶狠,i,,,0,72,72,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.8872,,,,,,他们,i,,,0,73,73,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.6493,,,,,,俺,e,,,0,74,74,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.3478,,,,,,其他,i,,,0,75,75,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,1.3488,,,,,,冷静,e,,,0,76,76,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,细腻,e,,,0,77,77,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.9674,,,,,,他的,i,,,0,78,78,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.755,,,,,,勇敢,e,,,0,79,79,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,0.6964,,,,,,他的,i,,,1,0,80,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.1461,,,,,,他,i,,,1,1,81,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,1.4248,,,,,,我,e,,,1,2,82,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.9184,,,,,,消极,i,,,1,3,83,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.7135,,,,,,乐观,e,,,1,4,84,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.854,,,,,,俺,e,,,1,5,85,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.7677,,,,,,杰出,e,,,1,6,86,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.738,,,,,,冷静,e,,,1,7,87,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,1.1117,,,,,,自己,e,,,1,8,88,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.8649,,,,,,他人,i,,,1,9,89,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.4086,,,,,,悲观,i,,,1,10,90,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.948,,,,,,俺,e,,,1,11,91,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.7862,,,,,,聪明,e,,,1,12,92,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.7076,,,,,,优秀,e,,,1,13,93,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,0.8365,,,,,,他的,i,,,1,14,94,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,1.3139,,,,,,他们,i,,,1,15,95,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.4047,,,,,,他们,i,,,1,16,96,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,1.3218,,,,,,诚恳,e,,,1,17,97,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,1.4522,,,,,,我的,e,,,1,18,98,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,下贱,i,,,1,19,99,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,自己,e,,,1,20,100,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5309,,,,,,自卑,i,,,1,21,101,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.9785,,,,,,轻率,i,,,1,22,102,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.8474,,,,,,他,i,,,1,23,103,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5223,,,,,,他,i,,,1,24,104,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.7126,,,,,,稳重,e,,,1,25,105,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.847,,,,,,活泼,e,,,1,26,106,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5822,,,,,,其他,i,,,1,27,107,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.9452,,,,,,自己,e,,,1,28,108,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6866,,,,,,愚蠢,i,,,1,29,109,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.9655,,,,,,我们,e,,,1,30,110,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.8261,,,,,,我们,e,,,1,31,111,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.8431,,,,,,诚实,e,,,1,32,112,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,我的,e,,,1,33,113,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.8042,,,,,,正直,e,,,1,34,114,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,0.7984,,,,,,他们,i,,,1,35,115,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,执拗,i,,,1,36,116,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.8648,,,,,,散漫,i,,,1,37,117,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.8208,,,,,,我,e,,,1,38,118,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.0466,,,,,,鲁莽,i,,,1,39,119,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.7666,,,,,,崇高,e,,,1,40,120,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,他人,i,,,1,41,121,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.2197,,,,,,其他,i,,,1,42,122,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.9614,,,,,,无私,e,,,1,43,123,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.029,,,,,,野蛮,i,,,1,44,124,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5817,,,,,,他人,i,,,1,45,125,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6822,,,,,,认真,e,,,1,46,126,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,1.1287,,,,,,热情,e,,,1,47,127,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.4331,,,,,,傲慢,i,,,1,48,128,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,勤奋,e,,,1,49,129,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.3987,,,,,,他的,i,,,1,50,130,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,公正,e,,,1,51,131,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,我们,e,,,1,52,132,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.4329,,,,,,我的,e,,,1,53,133,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,0.9196,,,,,,猖狂,i,,,1,54,134,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,0.4337,,,,,,固执,i,,,1,55,135,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,1.3849,,,,,,他的,i,,,1,56,136,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.9644,,,,,,俺,e,,,1,57,137,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.7339,,,,,,勇敢,e,,,1,58,138,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,0,,,,,,,冒失,i,,,1,59,139,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,1.1308,,,,,,凶狠,i,,,1,60,140,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.3486,,,,,,他人,i,,,1,61,141,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
