Words,ans,Words_ipn,ans_ipn,Words_t1,ans_t1,Words_t2,ans_t2,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Fix.started,fix.started,Fix.stopped,Practice_iso.started,text.started,key_resp_iso.started,Practice_iso.stopped,key_resp_iso.keys,key_resp_iso.corr,Feedback_iso_Practice.started,fb.started,Feedback_iso_Practice.stopped,key_resp_iso.rt,key_resp_iso.duration,fix.stopped,fb.stopped,text.stopped,key_resp_iso.stopped,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Practic_ipn.started,text_2.started,key_resp_ipn.started,Practic_ipn.stopped,key_resp_ipn.keys,key_resp_ipn.corr,Feedback_ipn_Practice.started,fb_3.started,Feedback_ipn_Practice.stopped,fb_3.stopped,text_2.stopped,key_resp_ipn.stopped,key_resp_ipn.rt,key_resp_ipn.duration,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Practice_t1.started,text_3.started,key_resp_t1.started,Practice_t1.stopped,key_resp_t1.keys,key_resp_t1.corr,Feedback_t1.started,fb_2.started,Feedback_t1.stopped,key_resp_t1.rt,key_resp_t1.duration,fb_2.stopped,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,text_3.stopped,key_resp_t1.stopped,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Practice_iso_reverse.started,text_4.started,key_resp_iso_reverse.started,Practice_iso_reverse.stopped,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Feedback_iso_reverse.started,fb_4.started,fb_4.stopped,Feedback_iso_reverse.stopped,text_4.stopped,key_resp_iso_reverse.stopped,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Practice_t2_reverse.started,text_5.started,key_resp_t2_Practice.started,Practice_t2_reverse.stopped,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Feedback_t2_reverse.started,fb_7.started,Feedback_t2_reverse.stopped,text_5.stopped,key_resp_t2_Practice.stopped,fb_7.stopped,Instruction08.started,Instruction_08.started,key_resp_8.started,Instruction08.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,Practice_t2.started,text_6.started,key_resp_t2.started,Practice_t2.stopped,key_resp_t2.keys,key_resp_t2.corr,Feedback_t2.started,fb_6.started,Feedback_t2.stopped,text_6.stopped,key_resp_t2.stopped,fb_6.stopped,End.started,Ending.started,key_instruct.started,End.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,卑鄙,i,,,,,,,,,,,,,,,1,40,120,30,,,,,,,,,,,,,540.4350216001039,,,,,,,,,,,,,,,,540.428433699999,540.4350216001039,540.9234515000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.9234634001041,540.9323271000758,540.9323271000758,542.4215540000005,None,0,542.4218528000638,542.4282985000173,543.4166712000733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,凶狠,i,,,,,,,,,,,,,,,1,41,121,42,,,,,,,,,,,,,543.4266394000733,,,,,,,,,,,,,,,,543.4169113000389,543.4266394000733,543.9163800000679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.9163940000581,543.9262892000843,543.9262892000843,545.4120233000722,None,0,545.4122319000307,545.421996200108,546.4134784000926,,,,,,,,,,,545.421996200108,545.421996200108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,下贱,i,,,,,,,,,,,,,,,1,42,122,49,,,,,,,,,,,,,546.441340600024,,,,,,,,,,,,,,,,546.4136525000213,546.441340600024,546.9126663000789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.9126767000416,546.9252807000885,546.9252807000885,548.4152656000806,None,0,548.4154519001022,548.4261502000736,549.4253350000363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,机智,e,,,,,,,,,,,,,,,1,43,123,19,,,,,,,,,,,,,549.432689200039,,,,,,,,,,,,,,,,549.4255027000327,549.432689200039,549.9133394000819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.9133498000447,549.9274642000673,549.9274642000673,551.4231220000656,None,0,551.4232772000832,551.4296173000475,552.4145554000279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,杰出,e,,,,,,,,,,,,,,,1,44,124,13,,,,,,,,,,,,,552.4259626000421,,,,,,,,,,,,,,,,552.4147566000465,552.4259626000421,552.9166616000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.9166762999957,552.9282741000643,552.9282741000643,554.4225934999995,None,0,554.422739700065,554.4302756000543,555.412348800106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我们,e,,,,,,,,,,,,,,,1,45,125,52,,,,,,,,,,,,,555.4270206000656,,,,,,,,,,,,,,,,555.4125166001031,555.4270206000656,555.9131699000718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.9131812000414,555.9257943000412,555.9257943000412,557.4128127000295,None,0,557.412967100041,557.4238486000104,558.4138208000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,消极,i,,,,,,,,,,,,,,,1,46,126,35,,,,,,,,,,,,,558.4247644999996,,,,,,,,,,,,,,,,558.4140199000249,558.4247644999996,558.9172741000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.9172898000106,558.9247497000033,558.9247497000033,560.4260112000629,None,0,560.4261526000919,560.4334555000532,561.4133120001061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他,i,,,,,,,,,,,,,,,1,47,127,75,,,,,,,,,,,,,561.4265966000967,,,,,,,,,,,,,,,,561.4134867000394,561.4265966000967,561.922621200094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.9226354000857,561.9320388000924,561.9320388000924,563.4236072000349,None,0,563.4237433000235,563.4327095000772,564.421360700042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他的,i,,,,,,,,,,,,,,,1,48,128,67,,,,,,,,,,,,,564.4281326000346,,,,,,,,,,,,,,,,564.4215955000836,564.4281326000346,564.9221440000692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.9221563000465,564.9300748000387,564.9300748000387,566.4192792000249,None,0,566.419426000095,566.4288306001108,567.4250782000599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我们,e,,,,,,,,,,,,,,,1,49,129,72,,,,,,,,,,,,,567.4375780000119,,,,,,,,,,,,,,,,567.4252560000168,567.4375780000119,567.9177658000262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.9177926999982,567.9270095000975,567.9270095000975,569.4208241000306,None,0,569.4212538000429,569.4272185000591,570.415479700081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,虚伪,i,,,,,,,,,,,,,,,1,50,130,31,,,,,,,,,,,,,570.4269189001061,,,,,,,,,,,,,,,,570.4156606000615,570.4269189001061,570.9151738000801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.9151878000703,570.9254639000865,570.9254639000865,572.410620000097,None,0,572.4108039001003,572.4254518999951,573.4112608000869,,,573.427471300005,,,,,,,,572.4254518999951,572.4254518999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,猖狂,i,,,,,,,,,,,,,,,1,51,131,45,,,,,,,,,,,,,573.427471300005,,,,,,,,,,,,,,,,573.4114702000516,573.427471300005,573.9188838000409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9188965000212,573.9297760000918,573.9297760000918,575.4121336000971,None,0,575.4123437000671,575.4281467000255,576.4210653000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我,e,,,,,,,,,,,,,,,1,52,132,50,,,,,,,,,,,,,576.4273637000006,,,,,,,,,,,,,,,,576.4212901000865,576.4273637000006,576.9132553000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.9132675000001,576.923167000059,576.923167000059,578.423397500068,None,0,578.4235490000574,578.4341847000178,579.4139178000623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,细腻,e,,,,,,,,,,,,,,,1,53,133,25,,,,,,,,,,,,,579.4246796000516,,,,,,,,,,,,,,,,579.414213500102,579.4246796000516,579.9186593000777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.9186763000907,579.9284346000059,579.9284346000059,581.4245957001112,None,0,581.4247407000512,581.4324197000824,582.427190400078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他们,i,,,,,,,,,,,,,,,1,54,134,66,,,,,,,,,,,,,582.4357116000028,,,,,,,,,,,,,,,,582.4273970000213,582.4357116000028,582.9168635000242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.9168786000228,582.9271200000076,582.9271200000076,584.4118997000623,None,0,584.4120474000229,584.4229530000594,585.4138537000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,其他,i,,,,,,,,,,,,,,,1,55,135,59,,,,,,,,,,,,,585.4308571000583,,,,,,,,,,,,,,,,585.4140840000473,585.4308571000583,585.914585200022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.9145971999969,585.9259295000229,585.9259295000229,587.4232350999955,None,0,587.4233924000291,587.4313783000689,588.4126245001098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我,e,,,,,,,,,,,,,,,1,56,136,60,,,,,,,,,,,,,588.4179618000053,,,,,,,,,,,,,,,,588.4127921001054,588.4179618000053,588.9157558000879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.9157679000637,588.9255802000407,588.9255802000407,590.4156887000427,None,0,590.4158451000694,590.4278993000044,591.4134842000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,其他,i,,,,,,,,,,,,,,,1,57,137,69,,,,,,,,,,,,,591.4254493000917,,,,,,,,,,,,,,,,591.41376460006,591.4254493000917,591.9161300000269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.916141099995,591.9283096001018,591.9283096001018,593.4223353000125,None,0,593.422487200005,593.4326781000709,594.4254696000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我的,e,,,,,,,,,,,,,,,1,58,138,71,,,,,,,,,,,,,594.430081400089,,,,,,,,,,,,,,,,594.4256269000471,594.430081400089,594.9127753000939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.9127873000689,594.9232972000027,594.9232972000027,596.4156522999983,None,0,596.4157915000105,596.4230699000182,597.4088367000222,,,597.4143983999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,勇敢,e,,,,,,,,,,,,,,,1,59,139,17,,,,,,,,,,,,,597.4143983999966,,,,,,,,,,,,,,,,597.4090300000971,597.4143983999966,597.9191441000439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.9191564000212,597.9302343000891,597.9302343000891,599.4224255000008,None,0,599.4225576000754,599.4329374000663,600.4120737001067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,乐观,e,,,,,,,,,,,,,,,1,60,140,14,,,,,,,,,,,,,600.4270947000477,,,,,,,,,,,,,,,,600.4122663000599,600.4270947000477,600.9120536000701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.9120669000549,600.9193369999994,600.9193369999994,602.4083241000772,None,0,602.408518900047,602.4136520000175,603.4136105000507,,,,,,,,,,,602.4136520000175,602.4136520000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他,i,,,,,,,,,,,,,,,1,61,141,65,,,,,,,,,,,,,603.4222656000638,,,,,,,,,,,,,,,,603.4138040000107,603.4222656000638,603.9121430000523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.9121536000166,603.927885800018,603.927885800018,605.419905000017,None,0,605.4200632000575,605.4247388000367,606.4201803000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,俺,e,,,,,,,,,,,,,,,1,62,142,64,,,,,,,,,,,,,606.4254286000505,,,,,,,,,,,,,,,,606.4203547000652,606.4254286000505,606.9137573000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.9137693000957,606.9285191000672,606.9285191000672,608.4150335000595,None,0,608.4151762000984,608.4244603000116,609.4139187000692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,公正,e,,,,,,,,,,,,,,,1,63,143,23,,,,,,,,,,,,,609.4219731000485,,,,,,,,,,,,,,,,609.4140913001029,609.4219731000485,609.9077357000206,,,,,,,,,,,,609.9170457000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.9077518000267,609.9170457000146,609.9170457000146,611.4095309000695,None,0,611.4096993000712,611.4152270000195,612.4103911001002,,,612.4213075001026,,,,,,,,611.4152270000195,611.4152270000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,无私,e,,,,,,,,,,,,,,,1,64,144,22,,,,,,,,,,,,,612.4213075001026,,,,,,,,,,,,,,,,612.4107233000686,612.4213075001026,612.9128844001098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.9128961000824,612.9196179000428,612.9196179000428,614.410469800001,None,0,614.4106420000317,614.4176868000068,615.4092526000459,,,615.4169189000968,,,,,,,,614.4176868000068,614.4176868000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,朴实,e,,,,,,,,,,,,,,,1,65,145,24,,,,,,,,,,,,,615.4169189000968,,,,,,,,,,,,,,,,615.4094537000638,615.4169189000968,615.9107017000206,,,,,,,,,,,,615.9189802000765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.9107161000138,615.9189802000765,615.9189802000765,617.4129890000913,None,0,617.4131527000573,617.4231130999979,618.414826399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他们,i,,,,,,,,,,,,,,,1,66,146,76,,,,,,,,,,,,,618.4226752000395,,,,,,,,,,,,,,,,618.4150057000807,618.4226752000395,618.9133970000548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.9134088000283,618.9300455000484,618.9300455000484,620.4174792000558,None,0,620.4176252000034,620.4224598000292,621.4193728000391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,我,e,,,,,,,,,,,,,,,1,67,147,70,,,,,,,,,,,,,621.426188100013,,,,,,,,,,,,,,,,621.4196057000663,621.426188100013,621.9187024000566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.9187126000179,621.9256442000624,621.9256442000624,623.4106638000812,None,0,623.410901300027,623.4170099000912,624.4077254000586,,,624.4153633000096,,,,,,,,623.4170099000912,623.4170099000912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,聪明,e,,,,,,,,,,,,,,,1,68,148,12,,,,,,,,,,,,,624.4153633000096,,,,,,,,,,,,,,,,624.4079264000757,624.4153633000096,624.9051312000956,,,,,,,,,,,,624.9148106001085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.9051455000881,624.9148106001085,624.9148106001085,626.4075899000745,None,0,626.4078078001039,626.4164284000872,627.411867900053,,,,,,,,,,,626.4164284000872,626.4164284000872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,自己,e,,,,,,,,,,,,,,,1,69,149,63,,,,,,,,,,,,,627.423009900027,,,,,,,,,,,,,,,,627.4120415000943,627.423009900027,627.9116546000587,,,,,,,,,,,,627.917860000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.9116711000679,627.917860000045,627.917860000045,629.4077816000208,None,0,629.4079548000591,629.4134767000796,630.3989842000883,,,630.4157935000258,,,,,,,,629.4134767000796,629.4134767000796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,轻率,i,,,,,,,,,,,,,,,1,70,150,48,,,,,,,,,,,,,630.4157935000258,,,,,,,,,,,,,,,,630.3991656000726,630.4157935000258,630.9150556999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.915067300084,630.9219631000888,630.9219631000888,632.412523200037,None,0,632.4127059000311,632.4260669000214,633.4119915000629,,,,,,,,,,,632.4260669000214,632.4260669000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,正直,e,,,,,,,,,,,,,,,1,71,151,16,,,,,,,,,,,,,633.4203039000276,,,,,,,,,,,,,,,,633.4121736000525,633.4203039000276,633.9081862000749,,,,,,,,,,,,633.9160195000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.9082027000841,633.9160195000004,633.9160195000004,635.4117170000682,None,0,635.4118739000987,635.4190631000092,636.4105283000972,,,636.4198726000031,,,,,,,,635.4190631000092,635.4190631000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,勤奋,e,,,,,,,,,,,,,,,1,72,152,18,,,,,,,,,,,,,636.4198726000031,,,,,,,,,,,,,,,,636.4107029000297,636.4198726000031,636.9118938000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.9119055001065,636.9184585000621,636.9184585000621,638.4113222000888,None,0,638.4114882000722,638.4252070001094,639.4108679000055,,,639.4191679001087,,,,,,,,638.4252070001094,638.4252070001094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,俺,e,,,,,,,,,,,,,,,1,73,153,4,,,,,,,,,,,,,639.4191679001087,,,,,,,,,,,,,,,,639.4110559000401,639.4191679001087,639.9081902001053,,,,,,,,,,,,639.9166998000583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.9082092000172,639.9166998000583,639.9166998000583,641.407568500028,None,0,641.4077427000739,641.4136194000021,642.4080084000016,,,642.4129958000267,,,,,,,,641.4136194000021,641.4136194000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,他,i,,,,,,,,,,,,,,,1,74,154,55,,,,,,,,,,,,,642.4129958000267,,,,,,,,,,,,,,,,642.4082258000271,642.4129958000267,642.9090849000495,,,,,,,,,,,,642.9158105000388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.9091032000724,642.9158105000388,642.9158105000388,644.4017673000926,None,0,644.4020166000118,644.4114819000242,645.3971368001075,,,645.4133825000608,,,,,,,,644.4114819000242,644.4114819000242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
,,,,散漫,i,,,,,,,,,,,,,,,1,75,155,41,,,,,,,,,,,,,645.4133825000608,,,,,,,,,,,,,,,,645.3974820000585,645.4133825000608,645.8998514000559,,,,,,,,,,,,645.9174242001027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.8998648000415,645.9174242001027,645.9174242001027,647.413200900075,None,0,647.413340600091,647.424797100015,648.4146656000521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-08-22_13h35.17.863,IAT(Formal),2024.1.4,None,2024-08-22 13h35.25.081677 +0800,
